Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84
Date,Time,1,2,3,4,5,7,34,48,140,219,284,323,364,684,1476,1412,1625,1353,1219,1223,1227,1230,1771,1970,6137,6111,6107,2660,2621,2571,2448,2515,2519,2759,2857,3008,3130,3281,3536,3848,4041,4266,4369,4453,4594,4983,5060,5301,5673,5829,5851,5914,5974,6064,6089,5942,5783,5637,5459,5331,5276,5279,5334,5463,5695,4424,4237,4099,3945,3753,3647,3575,3278,3048,2758,2422,1914,1037,322,47,6105,6106
6/21/13,0:00,0.0155,0.0155,0.0155,0.0155,0.0155,0.071762,0.045002,0.045002,0.045002,0.045002,0.045002,0.071762,0.071762,0.071762,0.071762,0.071762,0.14361,0.1112,0.1112,0.1112,0.1112,0.1112,0.1112,0.1112,0.1997,0.1997,0.1997,0.099858,0.12467,0.12467,0.097374,0.097374,0.13334,0.067398,0.067398,0.14241,0.02391,0.026219,0.061533,0.032274,0.032274,0.032274,0.032274,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.033105,0.033105,0.033105,0.033105,0.044472,0.06559,0.06559,0.063915,0.06559,0.06559,0.06559,0.06559,0.054084,0.054084,0.038835,0.078768,0.078768,0.078768,0.06307,0.06307,0.06307,0.06307,0.06307,0.06307,0.06307,0.06307,0.06307,0.06307,0.06307,0.06307,0,0
6/22/13,0:00,0.0155,0.0155,0.0155,0.0155,0.0155,0.069321,0.045,0.045,0.045,0.045,0.045,0.069321,0.069321,0.069321,0.069321,0.069321,0.15641,0.12013,0.12013,0.12013,0.12013,0.12013,0.12013,0.12013,0.18117,0.18117,0.18117,0.098426,0.12422,0.12422,0.095139,0.095139,0.1113,0.067391,0.067391,0.14639,0.0231,0.025316,0.060381,0.030357,0.030357,0.030357,0.030357,0.0099998,0.0099998,0.0099998,0.0099998,0.0099998,0.0099998,0.0099998,0.028784,0.028784,0.028784,0.028784,0.044477,0.060582,0.060582,0.061552,0.060582,0.060582,0.060582,0.060582,0.053073,0.053073,0.037649,0.072562,0.072562,0.072562,0.06214,0.06214,0.06214,0.06214,0.06214,0.06214,0.06214,0.06214,0.06214,0.06214,0.06214,0.06214,0,0
6/23/13,0:00,0.0155,0.0155,0.0155,0.0155,0.0155,0.066892,0.045,0.045,0.045,0.045,0.045,0.066892,0.066892,0.066892,0.066892,0.066892,0.14441,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.15857,0.15857,0.15857,0.097586,0.12392,0.12392,0.093616,0.093616,0.099,0.0674,0.0674,0.12356,0.02298,0.02479,0.059691,0.029364,0.029364,0.029364,0.029364,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.025911,0.025911,0.025911,0.025911,0.044471,0.055588,0.055588,0.063911,0.055588,0.055588,0.055588,0.055588,0.053073,0.053073,0.036852,0.069467,0.069467,0.069467,0.06214,0.06214,0.06214,0.06214,0.06214,0.06214,0.06214,0.06214,0.06214,0.06214,0.06214,0.06214,0,0
6/24/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.065511,0.044994,0.044994,0.044994,0.044994,0.044994,0.065511,0.065511,0.065511,0.065511,0.065511,0.12723,0.29024,0.29024,0.29024,0.29024,0.29024,0.29024,0.29024,0.16399,0.16399,0.16399,0.097554,0.12371,0.12371,0.092478,0.092478,0.085936,0.067398,0.067398,0.11873,0.02315,0.024366,0.059213,0.028704,0.028704,0.028704,0.028704,0.0099999,0.0099999,0.0099999,0.0099999,0.0099999,0.0099999,0.0099999,0.02711,0.02711,0.02711,0.02711,0.044474,0.055591,0.055591,0.061801,0.055591,0.055591,0.055591,0.055591,0.05224,0.05224,0.036067,0.064817,0.064817,0.064817,0.061198,0.061198,0.061198,0.061198,0.061198,0.061198,0.061198,0.061198,0.061198,0.061198,0.061198,0.061198,0,0
6/25/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.064737,0.044995,0.044995,0.044995,0.044995,0.044995,0.064737,0.064737,0.064737,0.064737,0.064737,0.14381,0.21666,0.21666,0.21666,0.21666,0.21666,0.21666,0.21666,0.13499,0.13499,0.13499,0.097522,0.12388,0.12388,0.10025,0.10025,0.1888,0.067396,0.067396,1.5168,0.0485,0.033641,0.059049,0.028297,0.028297,0.028297,0.028297,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.021353,0.021353,0.021353,0.021353,0.044479,0.050587,0.050587,0.061119,0.050587,0.050587,0.050587,0.050587,0.05224,0.05224,0.03527,0.061721,0.061721,0.061721,0.061199,0.061199,0.061199,0.061199,0.061199,0.061199,0.061199,0.061199,0.061199,0.061199,0.061199,0.061199,0,0
6/26/13,0:00,0.015501,0.015501,0.015501,0.015501,0.015501,0.069404,0.044998,0.044998,0.044998,0.044998,0.044998,0.069404,0.069404,0.069404,0.069404,0.069404,0.11566,0.18471,0.18471,0.18471,0.18471,0.18471,0.18471,0.18471,0.12259,0.12259,0.12259,0.10074,0.12668,0.12668,0.12177,0.12177,0.29745,0.067394,0.067394,0.91134,0.05108,0.04572,0.060721,0.029064,0.029064,0.029064,0.029064,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.019671,0.019671,0.019671,0.019671,0.044472,0.050591,0.050591,0.062713,0.050591,0.050591,0.050591,0.050591,0.05224,0.05224,0.034873,0.060179,0.060179,0.060179,0.060258,0.060258,0.060258,0.060258,0.060258,0.060258,0.060258,0.060258,0.060258,0.060258,0.060258,0.060258,0,0
6/27/13,0:00,0.015501,0.015501,0.015501,0.015501,0.015501,0.078562,0.044997,0.044997,0.044997,0.044997,0.044997,0.078562,0.078562,0.078562,0.078562,0.078562,0.13786,0.19664,0.19664,0.19664,0.19664,0.19664,0.19664,0.19664,0.38849,0.38849,0.38849,0.10693,0.12715,0.12715,0.11699,0.11699,0.26946,0.067394,0.067394,0.31156,0.03969,0.03499,0.061954,0.076785,0.076785,0.076785,0.076785,0.041618,0.041618,0.041618,0.041618,0.041618,0.041618,0.041618,0.018711,0.018711,0.018711,0.018711,0.044476,0.045597,0.045597,0.060969,0.045597,0.045597,0.045597,0.045597,0.10646,0.10646,0.038838,0.11131,0.11131,0.11131,0.061199,0.061199,0.061199,0.061199,0.061199,0.061199,0.061199,0.061199,0.061199,0.061199,0.061199,0.061199,0,0
6/28/13,0:00,0.0155,0.0155,0.0155,0.0155,0.0155,0.11645,0.044999,0.044999,0.044999,0.044999,0.044999,0.11645,0.11645,0.11645,0.11645,0.11645,0.12348,0.22288,0.22288,0.22288,0.22288,0.22288,0.22288,0.22288,0.29626,0.29626,0.29626,0.13523,0.16102,0.16102,0.14737,0.14737,0.25281,0.067394,0.067394,0.21989,0.02985,0.03106,0.11702,0.17897,0.17897,0.17897,0.17897,0.09409,0.09409,0.09409,0.09409,0.09409,0.09409,0.09409,0.02687,0.02687,0.02687,0.02687,0.04448,0.16551,0.16551,0.067248,0.16551,0.16551,0.16551,0.16551,0.11251,0.11251,0.058641,0.25695,0.25695,0.25695,0.10997,0.10997,0.10997,0.10997,0.10997,0.10997,0.10997,0.10997,0.10997,0.10997,0.10997,0.10997,0,0
6/29/13,0:00,0.0155,0.0155,0.0155,0.0155,0.0155,0.1687,0.045,0.045,0.045,0.045,0.045,0.1687,0.1687,0.1687,0.1687,0.1687,0.13558,0.14639,0.14639,0.14639,0.14639,0.14639,0.14639,0.14639,0.19597,0.19597,0.19597,0.14185,0.29029,0.29029,0.17537,0.17537,0.30724,0.067394,0.067394,0.18811,0.04304,0.03606,0.15112,0.17164,0.17164,0.17164,0.17164,0.54135,0.54135,0.54135,0.54135,0.54135,0.54135,0.54135,0.043177,0.043177,0.043177,0.043177,0.044473,0.18051,0.18051,0.10727,0.18051,0.18051,0.18051,0.18051,0.099403,0.099403,0.080435,0.46309,0.46309,0.46309,0.13716,0.13716,0.13716,0.13716,0.13716,0.13716,0.13716,0.13716,0.13716,0.13716,0.13716,0.13716,0,0
6/30/13,0:00,0.0155,0.0155,0.0155,0.0155,0.0155,0.17789,0.044997,0.044997,0.044997,0.044997,0.044997,0.17789,0.17789,0.17789,0.17789,0.17789,0.17723,0.18503,0.18503,0.18503,0.18503,0.18503,0.18503,0.18503,0.32949,0.32949,0.32949,0.13509,0.1501,0.1501,0.13561,0.13561,0.27588,0.06739,0.06739,0.33474,0.03017,0.037819,0.13157,0.11277,0.11277,0.11277,0.11277,0.041182,0.041182,0.041182,0.041182,0.041182,0.041182,0.041182,0.036937,0.036937,0.036937,0.036937,0.044477,0.13054,0.13054,0.12705,0.13054,0.13054,0.13054,0.13054,0.079258,0.079258,0.061413,0.35149,0.35149,0.35149,0.087466,0.087466,0.087466,0.087466,0.087466,0.087466,0.087466,0.087466,0.087466,0.087466,0.087466,0.087466,0,0
7/1/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.14321,0.044995,0.044995,0.044995,0.044995,0.044995,0.14321,0.14321,0.14321,0.14321,0.14321,0.18146,0.17642,0.17642,0.17642,0.17642,0.17642,0.17642,0.17642,0.40387,0.40387,0.40387,0.11095,0.13165,0.13165,0.12675,0.12675,0.275,0.067393,0.067393,0.51386,0.02655,0.031589,0.092941,0.060264,0.060264,0.060264,0.060264,0.028805,0.028805,0.028805,0.028805,0.028805,0.028805,0.028805,0.040773,0.040773,0.040773,0.040773,0.04448,0.12054,0.12054,0.11017,0.12054,0.12054,0.12054,0.12054,0.0702,0.0702,0.051513,0.18414,0.18414,0.18414,0.072447,0.072447,0.072447,0.072447,0.072447,0.072447,0.072447,0.072447,0.072447,0.072447,0.072447,0.072447,0,0
7/2/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.12766,0.044998,0.044998,0.044998,0.044998,0.044998,0.12766,0.12766,0.12766,0.12766,0.12766,0.18316,0.12795,0.12795,0.12795,0.12795,0.12795,0.12795,0.12795,0.60692,0.60692,0.60692,0.10404,0.12872,0.12872,0.10693,0.10693,0.254,0.067394,0.067394,0.25419,0.02536,0.029109,0.073408,0.071389,0.071389,0.071389,0.071389,0.018226,0.018226,0.018226,0.018226,0.018226,0.018226,0.018226,0.03981,0.03981,0.03981,0.03981,0.044479,0.10556,0.10556,0.078961,0.10556,0.10556,0.10556,0.10556,0.067178,0.067178,0.047156,0.12681,0.12681,0.12681,0.066819,0.066819,0.066819,0.066819,0.066819,0.066819,0.066819,0.066819,0.066819,0.066819,0.066819,0.066819,0,0
7/3/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.12289,0.045002,0.045002,0.045002,0.045002,0.045002,0.12289,0.12289,0.12289,0.12289,0.12289,0.21348,0.48333,0.48333,0.48333,0.48333,0.48333,0.48333,0.48333,0.39312,0.39312,0.39312,0.10072,0.1271,0.1271,0.10214,0.10214,0.19321,0.067391,0.067391,0.17701,0.02404,0.027799,0.066229,0.05135,0.05135,0.05135,0.05135,0.010227,0.010227,0.010227,0.010227,0.010227,0.010227,0.010227,0.059724,0.059724,0.059724,0.059724,0.044478,0.095564,0.095564,0.071396,0.095564,0.095564,0.095564,0.095564,0.065161,0.065161,0.044383,0.10358,0.10358,0.10358,0.064954,0.064954,0.064954,0.064954,0.064954,0.064954,0.064954,0.064954,0.064954,0.064954,0.064954,0.064954,0,0
7/4/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.11774,0.044996,0.044996,0.044996,0.044996,0.044996,0.11774,0.11774,0.11774,0.11774,0.11774,0.20598,0.41212,0.41212,0.41212,0.41212,0.41212,0.41212,0.41212,0.26271,0.26271,0.26271,0.10578,0.12746,0.12746,0.10144,0.10144,0.18968,0.067389,0.067389,0.17542,0.02821,0.028602,0.065659,0.052573,0.052573,0.052573,0.052573,0.21961,0.21961,0.21961,0.21961,0.21961,0.21961,0.21961,0.042944,0.042944,0.042944,0.042944,0.044476,0.085566,0.085566,0.072495,0.085566,0.085566,0.085566,0.085566,0.064153,0.064153,0.043584,0.097372,0.097372,0.097372,0.065888,0.065888,0.065888,0.065888,0.065888,0.065888,0.065888,0.065888,0.065888,0.065888,0.065888,0.065888,0,0
7/5/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.11258,0.044994,0.044994,0.044994,0.044994,0.044994,0.11258,0.11258,0.11258,0.11258,0.11258,0.2229,0.35219,0.35219,0.35219,0.35219,0.35219,0.35219,0.35219,0.28313,0.28313,0.28313,0.11411,0.12839,0.12839,0.098539,0.098539,0.1813,0.067401,0.067401,0.3102,0.03783,0.030344,0.068619,0.094767,0.094767,0.094767,0.094767,0.045548,0.045548,0.045548,0.045548,0.045548,0.045548,0.045548,0.032388,0.032388,0.032388,0.032388,0.044474,0.080576,0.080576,0.076506,0.080576,0.080576,0.080576,0.080576,0.06314,0.06314,0.043195,0.095816,0.095816,0.095816,0.068698,0.068698,0.068698,0.068698,0.068698,0.068698,0.068698,0.068698,0.068698,0.068698,0.068698,0.068698,0,0
7/6/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.10744,0.044994,0.044994,0.044994,0.044994,0.044994,0.10744,0.10744,0.10744,0.10744,0.10744,0.21005,0.37037,0.37037,0.37037,0.37037,0.37037,0.37037,0.37037,0.26059,0.26059,0.26059,0.11555,0.12738,0.12738,0.09648,0.09648,0.18901,0.067401,0.067401,0.18078,0.03301,0.030713,0.070939,0.063692,0.063692,0.063692,0.063692,0.017622,0.017622,0.017622,0.017622,0.017622,0.017622,0.017622,0.02687,0.02687,0.02687,0.02687,0.044473,0.070578,0.070578,0.084659,0.070578,0.070578,0.070578,0.070578,0.065158,0.065158,0.044775,0.10201,0.10201,0.10201,0.073394,0.073394,0.073394,0.073394,0.073394,0.073394,0.073394,0.073394,0.073394,0.073394,0.073394,0.073394,0,0
7/7/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.10228,0.045006,0.045006,0.045006,0.045006,0.045006,0.10228,0.10228,0.10228,0.10228,0.10228,0.23721,0.31779,0.31779,0.31779,0.31779,0.31779,0.31779,0.31779,0.36762,0.36762,0.36762,0.23958,0.12854,0.12854,0.098299,0.098299,0.23287,0.06739,0.06739,0.31634,0.03457,0.03133,0.06809,0.047015,0.047015,0.047015,0.047015,0.012633,0.012633,0.012633,0.012633,0.012633,0.012633,0.012633,0.02639,0.02639,0.02639,0.02639,0.044472,0.080568,0.080568,0.077658,0.080568,0.080568,0.080568,0.080568,0.066164,0.066164,0.045176,0.14695,0.14695,0.14695,0.087461,0.087461,0.087461,0.087461,0.087461,0.087461,0.087461,0.087461,0.087461,0.087461,0.087461,0.087461,0,0
7/8/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.097128,0.044999,0.044999,0.044999,0.044999,0.044999,0.097128,0.097128,0.097128,0.097128,0.097128,0.24135,0.25328,0.25328,0.25328,0.25328,0.25328,0.25328,0.25328,0.36933,0.36933,0.36933,0.2213,0.12992,0.12992,0.096911,0.096911,0.21461,0.067395,0.067395,0.278,0.05962,0.050639,0.069587,0.043413,0.043413,0.043413,0.043413,0.010001,0.010001,0.010001,0.010001,0.010001,0.010001,0.010001,0.039338,0.039338,0.039338,0.039338,0.044471,0.075569,0.075569,0.082192,0.075569,0.075569,0.075569,0.075569,0.064149,0.064149,0.045177,0.133,0.133,0.133,0.079014,0.079014,0.079014,0.079014,0.079014,0.079014,0.079014,0.079014,0.079014,0.079014,0.079014,0.079014,0,0
7/9/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.11284,0.044999,0.044999,0.044999,0.044999,0.044999,0.11284,0.11284,0.11284,0.11284,0.11284,0.25612,0.4557,0.4557,0.4557,0.4557,0.4557,0.4557,0.4557,0.61983,0.61983,0.61983,1.0745,0.23095,0.23095,0.18725,0.18725,0.30214,0.067394,0.067394,0.69256,0.0529,0.057556,0.12655,0.060507,0.060507,0.060507,0.060507,0.037251,0.037251,0.037251,0.037251,0.037251,0.037251,0.037251,0.031905,0.031905,0.031905,0.031905,0.04448,0.07557,0.07557,0.096658,0.07557,0.07557,0.07557,0.07557,0.06214,0.06214,0.043189,0.11906,0.11906,0.11906,0.077139,0.077139,0.077139,0.077139,0.077139,0.077139,0.077139,0.077139,0.077139,0.077139,0.077139,0.077139,0,0
7/10/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.13722,0.044995,0.044995,0.044995,0.044995,0.044995,0.13722,0.13722,0.13722,0.13722,0.13722,0.30897,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.4505,0.50873,0.50873,0.50873,1.7415,0.43898,0.43898,0.46245,0.46245,0.34984,0.067394,0.067394,0.60941,0.06455,0.065751,0.16137,0.071298,0.071298,0.071298,0.071298,0.02562,0.02562,0.02562,0.02562,0.02562,0.02562,0.02562,0.04629,0.04629,0.04629,0.04629,0.044479,0.075571,0.075571,0.13427,0.075571,0.075571,0.075571,0.075571,0.061129,0.061129,0.04319,0.11131,0.11131,0.11131,0.07714,0.07714,0.07714,0.07714,0.07714,0.07714,0.07714,0.07714,0.07714,0.07714,0.07714,0.07714,0,0
7/11/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.135,0.044996,0.044996,0.044996,0.044996,0.044996,0.135,0.135,0.135,0.135,0.135,0.36773,0.36132,0.36132,0.36132,0.36132,0.36132,0.36132,0.36132,0.37828,0.37828,0.37828,1.5158,0.28317,0.28317,0.89285,0.89285,0.39296,0.067394,0.067394,0.55188,0.0469,0.062647,0.22532,0.22729,0.22729,0.22729,0.22729,0.03051,0.03051,0.03051,0.03051,0.03051,0.03051,0.03051,0.14055,0.14055,0.14055,0.14055,0.044478,0.070582,0.070582,0.12125,0.070582,0.070582,0.070582,0.070582,0.060128,0.060128,0.042799,0.11441,0.11441,0.11441,0.09215,0.09215,0.09215,0.09215,0.09215,0.09215,0.09215,0.09215,0.09215,0.09215,0.09215,0.09215,0,0
7/12/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.12731,0.045001,0.045001,0.045001,0.045001,0.045001,0.12731,0.12731,0.12731,0.12731,0.12731,0.30912,0.31348,0.31348,0.31348,0.31348,0.31348,0.31348,0.31348,0.30475,0.30475,0.30475,0.46519,0.13919,0.13919,0.44548,0.44548,0.37827,0.067394,0.067394,0.49439,0.03388,0.046765,0.17973,0.13894,0.13894,0.13894,0.13894,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.06548,0.06548,0.06548,0.06548,0.044477,0.065583,0.065583,0.083537,0.065583,0.065583,0.065583,0.065583,0.058107,0.058107,0.040818,0.10976,0.10976,0.10976,0.079961,0.079961,0.079961,0.079961,0.079961,0.079961,0.079961,0.079961,0.079961,0.079961,0.079961,0.079961,0,0
7/13/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.10426,0.045002,0.045002,0.045002,0.045002,0.045002,0.10426,0.10426,0.10426,0.10426,0.10426,0.2679,0.27679,0.27679,0.27679,0.27679,0.27679,0.27679,0.27679,0.254,0.254,0.254,0.22543,0.13306,0.13306,0.15843,0.15843,0.28579,0.067393,0.067393,0.43679,0.02993,0.039797,0.12131,0.044974,0.044974,0.044974,0.044974,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.038374,0.038374,0.038374,0.038374,0.044476,0.060581,0.060581,0.074575,0.060581,0.060581,0.060581,0.060581,0.058107,0.058107,0.040027,0.08961,0.08961,0.08961,0.069638,0.069638,0.069638,0.069638,0.069638,0.069638,0.069638,0.069638,0.069638,0.069638,0.069638,0.069638,0,0
7/14/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.084956,0.044995,0.044995,0.044995,0.044995,0.044995,0.084956,0.084956,0.084956,0.084956,0.084956,0.25791,0.22717,0.22717,0.22717,0.22717,0.22717,0.22717,0.22717,0.23078,0.23078,0.23078,0.16498,0.12988,0.12988,0.12725,0.12725,0.21739,0.067403,0.067403,0.37929,0.02746,0.035365,0.10272,0.036379,0.036379,0.036379,0.036379,0.0099995,0.0099995,0.0099995,0.0099995,0.0099995,0.0099995,0.0099995,0.026629,0.026629,0.026629,0.026629,0.044474,0.06058,0.06058,0.074665,0.06058,0.06058,0.06058,0.06058,0.058107,0.058107,0.038836,0.075669,0.075669,0.075669,0.064954,0.064954,0.064954,0.064954,0.064954,0.064954,0.064954,0.064954,0.064954,0.064954,0.064954,0.064954,0,0
7/15/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.38731,0.045003,0.045003,0.045003,0.045003,0.045003,0.38731,0.38731,0.38731,0.38731,0.38731,0.24993,0.20559,0.20559,0.20559,0.20559,0.20559,0.20559,0.20559,0.24984,0.24984,0.24984,0.13867,0.12825,0.12825,0.11429,0.11429,0.1952,0.067399,0.067399,0.32179,0.02613,0.031971,0.097942,0.033031,0.033031,0.033031,0.033031,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.019911,0.019911,0.019911,0.019911,0.044473,0.05559,0.05559,0.077568,0.05559,0.05559,0.05559,0.05559,0.057106,0.057106,0.037256,0.06637,0.06637,0.06637,0.063066,0.063066,0.063066,0.063066,0.063066,0.063066,0.063066,0.063066,0.063066,0.063066,0.063066,0.063066,0,0
7/16/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.11585,0.045001,0.045001,0.045001,0.045001,0.045001,0.11585,0.11585,0.11585,0.11585,0.11585,0.25536,0.18247,0.18247,0.18247,0.18247,0.18247,0.18247,0.18247,0.24767,0.24767,0.24767,0.12345,0.12707,0.12707,0.10682,0.10682,0.17546,0.067393,0.067393,0.2643,0.02536,0.029751,0.081957,0.031039,0.031039,0.031039,0.031039,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.015114,0.015114,0.015114,0.015114,0.04448,0.050587,0.050587,0.075635,0.050587,0.050587,0.050587,0.050587,0.056095,0.056095,0.036463,0.060171,0.060171,0.060171,0.062146,0.062146,0.062146,0.062146,0.062146,0.062146,0.062146,0.062146,0.062146,0.062146,0.062146,0.062146,0,0
7/17/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.10189,0.044997,0.044997,0.044997,0.044997,0.044997,0.10189,0.10189,0.10189,0.10189,0.10189,0.25626,0.16507,0.16507,0.16507,0.16507,0.16507,0.16507,0.16507,0.19364,0.19364,0.19364,0.11612,0.12621,0.12621,0.10194,0.10194,0.15729,0.067387,0.067387,0.20679,0.02441,0.02789,0.067369,0.029919,0.029919,0.029919,0.029919,0.0099995,0.0099995,0.0099995,0.0099995,0.0099995,0.0099995,0.0099995,0.011036,0.011036,0.011036,0.011036,0.044477,0.050587,0.050587,0.072986,0.050587,0.050587,0.050587,0.050587,0.056095,0.056095,0.034878,0.053977,0.053977,0.053977,0.06964,0.06964,0.06964,0.06964,0.06964,0.06964,0.06964,0.06964,0.06964,0.06964,0.06964,0.06964,0,0
7/18/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.071562,0.044997,0.044997,0.044997,0.044997,0.044997,0.071562,0.071562,0.071562,0.071562,0.071562,0.23832,0.15251,0.15251,0.15251,0.15251,0.15251,0.15251,0.15251,0.16244,0.16244,0.16244,0.11209,0.12557,0.12557,0.098851,0.098851,0.14141,0.067398,0.067398,0.14925,0.02378,0.026719,0.063178,0.028706,0.028706,0.028706,0.028706,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0099995,0.0099995,0.0099995,0.0099995,0.044471,0.050587,0.050587,0.068406,0.050587,0.050587,0.050587,0.050587,0.055084,0.055084,0.032893,0.05088,0.05088,0.05088,0.064008,0.064008,0.064008,0.064008,0.064008,0.064008,0.064008,0.064008,0.064008,0.064008,0.064008,0.064008,0,0
7/19/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.084043,0.045004,0.045004,0.045004,0.045004,0.045004,0.084043,0.084043,0.084043,0.084043,0.084043,0.24238,0.13665,0.13665,0.13665,0.13665,0.13665,0.13665,0.13665,0.16244,0.16244,0.16244,0.10879,0.12499,0.12499,0.096634,0.096634,0.12853,0.067403,0.067403,0.15115,0.02319,0.02589,0.062052,0.028178,0.028178,0.028178,0.028178,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.044475,0.045597,0.045597,0.061311,0.045597,0.045597,0.045597,0.045597,0.055084,0.055084,0.032497,0.049325,0.049325,0.049325,0.062134,0.062134,0.062134,0.062134,0.062134,0.062134,0.062134,0.062134,0.062134,0.062134,0.062134,0.062134,0,0
7/20/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.11378,0.045005,0.045005,0.045005,0.045005,0.045005,0.11378,0.11378,0.11378,0.11378,0.11378,0.2182,0.32952,0.32952,0.32952,0.32952,0.32952,0.32952,0.32952,0.40339,0.40339,0.40339,0.19232,0.14505,0.14505,0.10244,0.10244,0.16531,0.067397,0.067397,0.29729,0.08191,0.064828,0.21859,0.037119,0.037119,0.037119,0.037119,0.038561,0.038561,0.038561,0.038561,0.038561,0.038561,0.038561,0.035746,0.035746,0.035746,0.035746,0.044479,0.050587,0.050587,0.068976,0.050587,0.050587,0.050587,0.050587,0.061129,0.061129,0.037651,0.102,0.102,0.102,0.07621,0.07621,0.07621,0.07621,0.07621,0.07621,0.07621,0.07621,0.07621,0.07621,0.07621,0.07621,0,0
7/21/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.14352,0.044997,0.044997,0.044997,0.044997,0.044997,0.14352,0.14352,0.14352,0.14352,0.14352,0.2568,0.46543,0.46543,0.46543,0.46543,0.46543,0.46543,0.46543,0.36075,0.36075,0.36075,0.19388,0.13527,0.13527,0.11728,0.11728,0.19302,0.067392,0.067392,0.16225,0.04382,0.047393,0.14253,0.047997,0.047997,0.047997,0.047997,0.0099996,0.0099996,0.0099996,0.0099996,0.0099996,0.0099996,0.0099996,0.031905,0.031905,0.031905,0.031905,0.044473,0.070574,0.070574,0.063584,0.070574,0.070574,0.070574,0.070574,0.058107,0.058107,0.037646,0.1113,0.1113,0.1113,0.079019,0.079019,0.079019,0.079019,0.079019,0.079019,0.079019,0.079019,0.079019,0.079019,0.079019,0.079019,0,0
7/22/13,0:00,0.015499,0.015499,0.015499,0.015499,0.015499,0.17325,0.045007,0.045007,0.045007,0.045007,0.045007,0.17325,0.17325,0.17325,0.17325,0.17325,0.24448,0.36112,0.36112,0.36112,0.36112,0.36112,0.36112,0.36112,0.32499,0.32499,0.32499,0.14831,0.13364,0.13364,0.1111,0.1111,0.21945,0.067394,0.067394,0.13626,0.037,0.040203,0.095804,0.039816,0.039816,0.039816,0.039816,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.016793,0.016793,0.016793,0.016793,0.044478,0.065583,0.065583,0.060935,0.065583,0.065583,0.065583,0.065583,0.056095,0.056095,0.034879,0.072564,0.072564,0.072564,0.066818,0.066818,0.066818,0.066818,0.066818,0.066818,0.066818,0.066818,0.066818,0.066818,0.066818,0.066818,0,0
